norm alpha beta
3.263817097600073325e+00 2.618640009297587667e+00 4.134773136187429587e-01
2.763242780348501793e+00 2.693505285848945885e+00 4.529255411880163118e-01
2.998593806799772388e+00 2.763766509307489017e+00 5.142631932214625223e-01
2.643069539033945148e+00 2.443411437727796454e+00 2.515634329757754917e-01
2.493068037625774558e+00 2.691176228805708170e+00 2.437911436719926717e-01
2.756275165730355248e+00 2.619452906952715932e+00 3.577357670859880878e-01
2.367356484639585368e+00 2.701224180791365725e+00 3.562246416262377924e-01
2.990479715401085592e+00 2.664502017503785236e+00 4.458837230485537262e-01
3.034757390214689377e+00 2.756205588761806435e+00 5.370102726984886665e-01
2.566112433319143182e+00 2.853069561403797749e+00 6.634533489862414202e-01
2.950711364336557896e+00 2.744770357332269484e+00 5.021245645753800169e-01
3.460276932811869433e+00 2.881605639914239791e+00 9.725520602568877848e-01
2.169040162803214322e+00 2.872268884376548925e+00 3.388603902541357238e-01
2.854301961504327689e+00 2.574071307509521844e+00 3.624142145660221304e-01
3.249077303318579801e+00 2.643681588716968900e+00 5.153660993799991097e-01
2.302979662702074215e+00 2.793869386792620091e+00 3.856204425865148444e-01
2.786769761561461500e+00 2.559768244751239319e+00 1.920601576484438633e-01
2.562438734735817292e+00 2.785931072987908763e+00 4.429445819282887831e-01
2.847859059049751895e+00 2.578538606672287958e+00 3.791222795694579317e-01
3.257369153640122139e+00 2.807935910442221683e+00 7.064984913759748686e-01
2.589619418691752273e+00 2.769667017507051021e+00 4.262141225928746113e-01
3.343174558518217321e+00 2.757382785296112360e+00 5.465707218686373103e-01
2.561404273011725241e+00 2.725243471369308335e+00 4.423446608005979219e-01
2.512530155974634027e+00 2.893348317813585702e+00 6.172248107177842336e-01
2.487615869709409289e+00 2.612293832104936264e+00 3.836796779326063778e-01
3.103733797439130360e+00 2.653262831815871525e+00 5.739307049814926787e-01
2.902967295564635286e+00 2.625776000954718192e+00 2.742089405232850940e-01
2.577403995372887557e+00 2.610262489180089851e+00 2.686913135150212906e-01
2.866827102152738060e+00 2.725034202993110721e+00 3.544582351686254573e-01
2.812960892836057880e+00 2.728383837658804101e+00 4.052181167058536704e-01
2.877544990889797649e+00 2.789354829707780592e+00 6.637670986496111425e-01
3.354366675440829670e+00 2.675520955585893201e+00 6.671914292693198467e-01
2.322270978744274572e+00 2.529013668355556632e+00 1.474580360207161656e-01
2.777532547368259497e+00 2.814033727004116692e+00 5.342900446562083294e-01
3.403534177212593104e+00 2.793361570552699291e+00 9.514623713437263541e-01
2.704943285852350776e+00 2.920236613533288228e+00 7.669244953372210682e-01
2.604846535451674772e+00 2.791815123404134624e+00 5.186210583269640351e-01
3.560148895389697810e+00 2.691491629128566654e+00 7.387250608994193612e-01
3.163737975552307624e+00 2.547328140240119332e+00 4.482757797166813662e-01
2.472022165895717993e+00 2.674505483041749176e+00 4.934545043612760251e-01
2.849851443175183796e+00 2.855279541870357818e+00 8.022344430799758230e-01
2.553124359911179475e+00 2.712457389430508847e+00 4.224589469638820871e-01
3.007533989603178526e+00 2.612098912133387518e+00 4.857743712926124169e-01
2.473457655851495574e+00 2.812898660459126621e+00 4.870175108204995440e-01
2.328285395326009422e+00 2.694238538801055682e+00 4.774499142497579673e-01
3.357859463248908938e+00 2.740160328890843378e+00 5.785840254600723709e-01
2.734937389586162837e+00 2.529460303511537944e+00 1.652355697364674969e-01
2.545216442683596814e+00 2.530348391783751705e+00 1.920198283065749911e-01
3.094476028071678986e+00 2.617448514485091859e+00 3.704768224785567887e-01
2.021255919815372337e+00 2.727799847111954890e+00 3.340702659822267218e-01
2.650531637021380060e+00 2.797025150977968444e+00 6.337765609877531459e-01
2.866949070770118624e+00 2.690841375185299089e+00 5.308145653482959636e-01
2.764665461461411233e+00 2.549728234230181023e+00 3.263322787345978027e-01
3.221891325645642290e+00 2.569362326495640225e+00 3.362175422001693614e-01
2.826255418831197908e+00 2.559687990923220191e+00 2.821086315540089484e-01
2.389835074075622678e+00 2.737743304885348117e+00 3.990582846993309118e-01
2.685176391734826140e+00 2.689250309018372143e+00 4.073641583496738217e-01
2.889034392942651408e+00 2.548980041793975193e+00 2.796096464274632765e-01
3.142378182397639996e+00 2.723377092499699614e+00 5.144636260700271579e-01
2.633531629710459399e+00 2.649117853567221736e+00 4.374120432161368588e-01
3.064449408463199909e+00 2.628092901461570818e+00 4.281009343947621004e-01
2.205727264740741767e+00 2.805614354781477360e+00 4.382568999310856861e-01
2.600169056129025602e+00 2.714925694911804133e+00 3.603215516935561746e-01
2.532112985308076603e+00 2.619112593243917875e+00 2.766162324628341218e-01
2.858058389740552041e+00 2.811544221077436845e+00 7.108731542616125720e-01
2.646349702561570538e+00 2.664278837143779999e+00 3.854561609040145775e-01
3.137485781502489690e+00 2.751249998030615096e+00 4.612787291516132759e-01
3.114444829317220886e+00 2.635023303885369650e+00 4.050507071092240285e-01
2.312373362451417336e+00 2.671726957516854739e+00 3.788882802744871214e-01
2.287645833627426573e+00 2.805995294127567874e+00 4.136651810229267090e-01
3.220055813034844672e+00 2.585885519260492593e+00 3.563635441508871127e-01
2.948813949829919512e+00 2.761430174787129932e+00 5.331170703682156509e-01
2.557399820800864365e+00 2.636488622687018779e+00 2.907340085672128760e-01
2.466845715473692469e+00 2.514770145486610708e+00 2.176776976286334264e-01
2.519270080730224848e+00 2.914716384558088347e+00 6.031693290102114746e-01
3.261362307085607259e+00 2.774678716251098631e+00 6.466202970835577268e-01
2.747751148927370046e+00 2.734943846486961760e+00 5.736644622647365521e-01
3.098672590930683146e+00 2.729539697273228427e+00 7.019025571458376023e-01
2.441060882036429014e+00 2.601731025541505371e+00 1.864285848756635500e-01
3.398145498530622977e+00 2.630561565158479276e+00 5.035822752273039216e-01
2.188268198541553744e+00 2.723867467714335966e+00 3.099979691206350418e-01
2.603910628330580845e+00 2.895713438933992023e+00 5.995414217370561571e-01
2.362464838744961160e+00 2.775876638471380442e+00 3.939171933077236787e-01
2.640500933719580168e+00 2.657994036699212970e+00 3.991868016026580701e-01
2.568118565917791862e+00 2.772197721637211565e+00 5.735084002786700053e-01
2.926298410929939031e+00 2.683144916507205213e+00 3.868188345601195621e-01
3.162784060990119439e+00 2.639080358062573239e+00 3.925578901133149334e-01
3.110601473601255496e+00 2.786647394837978631e+00 7.126731782005318871e-01
2.483038361315296871e+00 2.478732351112215682e+00 1.457768687599743096e-01
2.510106439947609402e+00 2.802060121401973802e+00 4.661598615588381511e-01
2.205727264740741767e+00 2.805614354781477360e+00 4.382568999310856861e-01
2.939811939488536918e+00 2.786541376691533234e+00 5.882069602602449931e-01
2.181772574187116565e+00 2.634227455825991715e+00 2.658514312162443827e-01
2.259010400994426959e+00 2.662022569491148793e+00 3.012478469542910764e-01
3.132765350655819958e+00 2.613071578460503197e+00 4.357901959272068027e-01
2.441060882036429014e+00 2.601731025541505371e+00 1.864285848756635500e-01
2.709902154756352211e+00 2.630904948625647499e+00 3.740652198301464004e-01
2.216749813473960717e+00 3.027268729413584047e+00 7.153631726257064782e-01
2.481444110953328508e+00 2.578228147494074030e+00 1.658929114224924894e-01
2.658257144593497934e+00 2.849043837098203191e+00 4.626114761985274382e-01
2.327347960916127168e+00 2.745395610716871104e+00 3.448044411981522894e-01
2.792454733178766357e+00 2.584876627171131425e+00 2.001540392902151355e-01
2.867124331958119221e+00 2.916378056438863720e+00 5.328752150085679373e-01
2.949631139559052428e+00 2.696460229737659198e+00 3.925463663809659054e-01
2.783489053465630914e+00 2.778997534775457190e+00 4.399087426198911022e-01
2.405148330551070579e+00 2.836442435889757085e+00 5.268898585284460534e-01
3.095826345898369691e+00 2.607669336229678336e+00 4.430342147989417834e-01
2.812005355331339551e+00 2.635879106737621047e+00 3.272423250212587176e-01
2.551389508302539966e+00 2.732790226806080636e+00 4.047346106663707310e-01
2.766162120118453860e+00 2.887521709399877068e+00 5.192039219743496137e-01
2.859878062521068909e+00 2.749442942434354720e+00 4.123034173650758638e-01
2.807050452450366329e+00 2.579791758926845979e+00 4.543096348674424134e-01
2.879633592496865013e+00 2.750022379004358974e+00 4.864253212184145303e-01
2.918406739513233372e+00 2.725596399369973888e+00 5.168835633083046499e-01
2.552016431750790293e+00 2.749336107628428838e+00 5.429044658647753652e-01
2.582129877096437820e+00 2.754192943860644949e+00 4.242291564288852013e-01
2.570713918073094906e+00 2.941411872695986141e+00 7.983857707259240932e-01
2.640302673286487600e+00 2.605293734748113543e+00 2.748321950930023294e-01
2.507431766041442689e+00 2.769396295466693303e+00 4.858827870369706869e-01
2.480904466315251966e+00 2.930321525025515683e+00 5.225904791201440025e-01
2.872441159742630479e+00 2.544942608093716085e+00 3.766826742589755583e-01
2.288003755117073101e+00 2.763201954819757056e+00 3.378650309391564299e-01
3.391407420711502141e+00 2.533631381086029144e+00 3.927928226128599709e-01
2.725176398782651610e+00 2.752318861083893786e+00 5.440806766491721458e-01
2.793770630877816075e+00 2.956388666756518013e+00 8.651535666682685921e-01
2.326144567232355964e+00 2.669966903006112613e+00 2.483610826459793364e-01
2.630213974838966795e+00 2.991737150609607987e+00 9.028061599320384989e-01
3.585233189302088341e+00 2.829418585387236007e+00 7.496846078251148127e-01
3.292220261468860265e+00 2.623407567546750307e+00 4.571634839321212507e-01
2.442723293882162583e+00 2.686208508295432118e+00 4.214302145157821644e-01
2.530428508099836105e+00 2.656794916638448356e+00 3.702162727624316307e-01
2.139814931437204137e+00 2.642730928022926307e+00 1.885815630236256646e-01
2.861234726072305889e+00 2.709289296691875570e+00 2.981227344218041475e-01
2.577125708889960620e+00 2.613737180970932439e+00 2.694720003156469978e-01
2.468238940072629450e+00 2.763977613280641954e+00 3.298328101821599301e-01
2.827949105499306892e+00 2.580399778386903709e+00 1.953429992744021848e-01
3.311412522600662545e+00 2.662227881689019249e+00 5.287588875761811691e-01
2.706168243001774609e+00 2.656215986853255107e+00 2.969825519347563669e-01
2.879047667007899935e+00 2.676224138955189069e+00 4.585018349757812306e-01
2.638550848121442804e+00 2.690169424537523390e+00 6.050910491950123316e-01
2.865598281503135336e+00 2.923202358038325954e+00 6.210825868897033031e-01
1.904544007496758118e+00 2.666502002919678649e+00 1.310432710038896831e-01
2.594017907215009799e+00 2.402917462049490194e+00 1.836460971199217473e-01
2.356730445110199135e+00 2.976452733873217849e+00 5.962658049212314904e-01
2.852966032116885486e+00 2.535275406210044213e+00 2.648761890748365100e-01
2.342330606803304072e+00 2.939560112756230748e+00 5.212338125442735892e-01
2.494656327711969102e+00 2.644179811878074382e+00 2.153822059307067827e-01
3.277559666492287249e+00 2.746028041540813813e+00 5.808561243258845153e-01
2.195296497908830968e+00 2.736286913134893695e+00 3.687584235154765522e-01
2.978974255040300889e+00 2.866337369755669329e+00 5.325708326674140070e-01
2.860614034586420384e+00 2.580407807895297889e+00 3.645187337272140504e-01
2.536843119477270037e+00 2.629258860402102549e+00 1.943036450246434232e-01
2.793645000491831620e+00 2.574291246230135055e+00 4.226589814101917031e-01
2.774595413008785094e+00 2.623022871169716552e+00 2.626493832284533259e-01
2.518717109816032362e+00 2.746514798350507824e+00 3.887482518416766619e-01
2.868911754291472160e+00 2.811094480640100812e+00 7.340666911024353869e-01
3.143993877229636524e+00 2.685418266080800809e+00 5.934355652478942034e-01
3.089131455320331288e+00 2.518990542861189397e+00 3.524391169223692333e-01
2.648450366490159968e+00 2.635796480617995208e+00 4.990968569579800063e-01
2.978674642902630509e+00 2.783026511729017827e+00 5.950395348838650733e-01
2.595808058145254726e+00 2.788430187980477815e+00 3.743186462777698953e-01
3.555524064223926750e+00 2.585885776264451152e+00 4.959417891957157987e-01
2.654453210598316737e+00 2.775370502717112942e+00 5.666683785284200026e-01
3.371678899519561234e+00 2.707643200346982137e+00 5.645755885593908285e-01
2.052093722380814445e+00 2.643007590910213089e+00 2.193888754818741904e-01
2.442297229404774672e+00 2.719347729745806408e+00 2.864793651030350108e-01
2.781877731225156580e+00 2.699088545047102716e+00 3.936346973215567036e-01
3.358066115917702543e+00 2.943500681499690241e+00 8.004687368082071819e-01
3.085730354833299049e+00 2.682036644545016557e+00 4.372404609517756557e-01
3.214266428496963535e+00 2.499157485249065225e+00 3.655707550185320343e-01
2.895133711492881901e+00 2.751825770018830664e+00 4.665429250877951572e-01
2.421403314291160402e+00 2.746932150834208830e+00 5.026494751171572961e-01
2.638701526973336264e+00 2.834922479640103798e+00 5.902136407402004403e-01
2.810365708940517404e+00 2.681038173858721674e+00 5.652855426305493092e-01
2.018352357674233932e+00 2.842432830844417779e+00 4.432022438401830300e-01
2.761432936066166466e+00 2.760695800225314578e+00 4.847224391909816243e-01
2.500444699394626547e+00 2.880964245214364894e+00 3.538849726583395694e-01
2.688439986081803124e+00 2.819571670880145042e+00 5.233550076388390204e-01
2.419195709101449765e+00 2.666810533920808801e+00 2.884530731589599606e-01
2.990218720339028913e+00 2.667094179428021405e+00 4.070322224533596822e-01
2.989779071560735968e+00 2.667327396320765764e+00 3.996683342212640211e-01
2.690181613559137652e+00 2.574033250700978215e+00 3.624277331532730351e-01
2.450725444526730357e+00 2.904535539573051217e+00 5.267449639402608241e-01
2.870171590357936786e+00 2.662780948524137159e+00 5.556054486786967672e-01
2.464477954229897794e+00 2.548044475801368058e+00 2.534795929914702151e-01
2.958721685637411447e+00 2.691796454045075393e+00 5.204059437085827300e-01
3.108698737359088859e+00 2.642042101581191904e+00 4.471698887972543890e-01
2.496847615078645166e+00 2.928396006154927456e+00 6.372673224688787386e-01
3.176657072226147349e+00 2.622236691191159874e+00 3.976453077195299390e-01
2.618258317035414784e+00 2.782118449835336627e+00 5.380078461134415457e-01
2.417839974129234903e+00 2.750457058745715777e+00 4.768561766946247671e-01
2.972604263818794390e+00 2.759301869435459409e+00 6.889529870546603485e-01
2.163701214248638482e+00 3.005547793944336021e+00 5.323751693690786935e-01
2.722536124677337632e+00 2.642372214005004771e+00 3.007978413786690508e-01
2.753782297707852322e+00 2.900637331496199067e+00 7.971777590514715905e-01
2.544806286024483999e+00 2.702693269160331813e+00 4.650224421928135787e-01
2.476904107679635647e+00 2.624646293267394626e+00 3.032693745676776631e-01
3.053587747578561107e+00 2.683024118189186957e+00 4.973460308444657696e-01
2.612574922386710075e+00 3.191600717115944175e+00 1.307407145611330979e+00
2.734196774153002885e+00 2.585044740681659903e+00 2.876449133275261749e-01
3.016927917686017757e+00 2.803418033746142513e+00 5.060098632450890088e-01
2.113738093085962610e+00 2.795360015090399664e+00 5.104283053769862466e-01
2.736687779754864547e+00 2.581739787427234756e+00 3.177766150665446432e-01
2.850580754704685749e+00 2.691991153927467018e+00 3.818856075244618231e-01
2.858965685978040128e+00 2.737743940651231611e+00 5.488185974907175968e-01
3.036797212694909653e+00 2.867561131598632240e+00 7.888223973433401426e-01
3.407974009762755330e+00 2.615456615919094396e+00 4.961911250993111810e-01
2.179094709687807718e+00 2.703782872658824221e+00 3.210193206586363091e-01
2.457167322443200685e+00 2.660826502868736121e+00 4.580538223467887637e-01
2.446755690739824907e+00 2.952532773588949500e+00 7.589134142593294552e-01
2.339788190130272838e+00 3.004081585107743813e+00 6.653255285040282629e-01
2.768388812020830869e+00 2.660688732819115998e+00 5.029868392591287929e-01
