Mphi g si norm
2.134465768857634949e+00 6.148086128775494263e-02 2.538456348927986550e+00 3.918665169929529846e+00
2.182647748771224805e+00 5.698333631953700351e-02 2.507901841011987543e+00 9.762987023680860688e+00
1.883001219332256060e+00 2.182405431759584465e-04 2.574122247334992508e+00 1.705877750986964969e+01
1.843626704109375902e+00 1.592993723268678252e-03 2.587070581489203658e+00 2.369714459206653245e+00
2.122713588123366080e+00 1.920398204802079619e-03 2.484633579227585987e+00 1.795429010036239248e+01
1.997634888280323207e+00 2.341666566449576437e-01 2.497556417042012811e+00 1.358293267780656421e+01
2.086119198849657241e+00 6.394704647497857775e-02 2.567348501773784264e+00 3.062185625170287029e+00
2.267756643041616726e+00 1.183112388732920073e-01 2.551343174527705315e+00 1.999789487175656433e+01
2.240156583591476736e+00 2.703936841669159485e-01 2.482127295091349772e+00 1.842545457052742197e+00
2.054067721241324751e+00 3.883091684533863160e-03 2.528814302283842963e+00 1.473613871479428683e+00
2.191091945289182608e+00 1.568412061407288745e-04 2.469787442977235514e+00 1.747493181400342976e+01
2.211725955073692518e+00 1.570505382065142189e-02 2.556589612402249578e+00 4.305549638420583136e+00
1.783947496303969649e+00 1.525142102479877179e-02 2.626076288138798454e+00 1.220863306828136174e+01
2.137603506591093883e+00 3.673121284496531913e-02 2.556343807815617097e+00 1.406508396774365721e+01
2.094157892675937216e+00 2.258330193625720517e-01 2.493427483280865165e+00 1.573413058614157478e+01
1.984535052822920642e+00 3.209702998018847814e-02 2.433871016982227964e+00 5.415688834140781616e+00
2.388920677375156565e+00 2.766628759150377686e-03 2.462021935279826490e+00 1.185923813432081886e+01
2.139936291288397019e+00 2.884687624646534838e-04 2.535279998069578600e+00 4.254379754212285647e+00
2.084727955157663182e+00 1.132494951378172215e-01 2.469972821253668904e+00 9.074260198588772752e+00
2.039875877872233900e+00 4.878166893340189769e-04 2.487780281653340975e+00 2.610050486324879238e+00
1.979399016267006539e+00 2.356034840654389617e-01 2.605779298563237756e+00 1.415933583477974267e+01
1.919481656089865540e+00 5.976896677435041428e-04 2.443821286153394112e+00 1.482027605035421969e+00
2.246079569212935390e+00 3.677490792265001307e-01 2.532052444606302188e+00 1.273569354165733714e+01
1.924691399434941941e+00 1.653648963456692475e-02 2.543263961852734845e+00 1.479584440265983858e+01
1.979399016267006539e+00 2.356034840654389617e-01 2.605779298563237756e+00 1.415933583477974267e+01
2.173221689961413627e+00 1.128681081662087144e-04 2.507738632809730639e+00 8.955227411097990142e+00
2.144847091393061511e+00 1.452186007505851945e-02 2.547885581089974760e+00 1.424031046312440552e+01
2.416785889363976203e+00 5.793740636507209918e-04 2.462345718469554079e+00 9.103966314133019821e+00
2.126281826571647660e+00 4.966097968739020471e-03 2.538982514575326199e+00 1.550496501826965634e+01
1.970170332298746718e+00 7.816800849076731561e-01 2.426347309650286999e+00 6.616273603401316095e+00
2.186423616949843662e+00 5.897788688453649286e-03 2.487235492864645181e+00 1.520664613322922953e+01
2.086993696224356487e+00 4.012395382482348075e-03 2.454275410770095256e+00 1.934609099679957822e+01
2.008023391530977975e+00 3.419918197604351895e-01 2.505812303873766300e+00 1.133613840044717058e+01
2.159653033742433781e+00 2.516475091826662165e-04 2.535176830271763215e+00 7.219604369909099262e+00
2.036492995113699855e+00 1.446803740916145775e-01 2.420029844581115253e+00 1.230626450487178580e+01
2.290275137050747922e+00 2.716500549328898853e-02 2.494104480842035620e+00 1.516720345141727222e+01
1.965324773879024267e+00 6.039544136490068368e-04 2.411455429161753372e+00 1.377598617133551073e+01
2.113498802799654630e+00 3.049965742915985642e-02 2.501250584157311607e+00 1.474783990488551133e+01
1.945123900526991578e+00 1.079647430773649115e-02 2.613642063093923440e+00 4.194977907346842727e+00
2.390880126635938296e+00 4.873999494386400955e-02 2.524819781470276414e+00 1.905901013659466514e+01
2.285413706719076288e+00 3.621258409458386063e-04 2.473046244535360927e+00 1.532962924957441864e+01
2.121685079833956156e+00 2.985975488078519355e-02 2.504674746337923086e+00 1.703189630465617199e+01
2.010416462930083803e+00 4.108262971274688827e-03 2.471281015326291630e+00 1.845327239815019738e+01
2.356664135591696407e+00 2.155854336649197739e-04 2.544662277563680242e+00 1.238321659770056193e+01
1.883001219332256060e+00 2.182405431759584465e-04 2.574122247334992508e+00 1.705877750986964969e+01
2.132585095558894306e+00 6.834024418422361387e-04 2.476339798706934658e+00 7.584594723880133671e+00
2.210898690677252532e+00 3.191222244104547356e-01 2.587691092961524220e+00 6.779425398179886209e+00
2.564310050550875353e+00 9.429700405457999701e-02 2.444200882995760438e+00 1.238893670971538974e+01
2.353707257146277598e+00 1.069156467340301626e-02 2.484039880490785723e+00 1.387350970682192752e+01
2.512069742249416482e+00 3.298676269191230239e-04 2.430128086621424988e+00 8.638145360365975023e+00
2.147242726761652065e+00 3.427283516595770740e-02 2.502945611677136029e+00 3.265408798778869581e+00
1.911157075136998840e+00 3.819316776019771736e-02 2.555662594311820079e+00 1.989419825544669962e+01
2.371452358346529010e+00 1.064356476701388936e-02 2.449996734755965022e+00 5.408488247989582831e+00
2.361078692428562942e+00 3.107501021753049375e-04 2.459686848693481309e+00 1.798349048642905501e+01
2.005112314932342432e+00 2.010695841172656058e-04 2.508113581581598694e+00 1.853969144517806455e+01
2.289068971277355313e+00 7.386530887925785507e-03 2.583306172727712458e+00 2.495807467906652644e+00
1.876750231387565915e+00 5.049241290328269904e-02 2.608104566082003917e+00 1.001598690417394266e+01
2.564516404133009075e+00 1.222447382172395236e-02 2.443924890790043492e+00 1.174851828591588543e+01
1.982757700473817941e+00 5.574875921873161388e-01 2.533356333603853372e+00 1.096144775598526344e+01
2.240850100487143948e+00 6.854590599946319002e-04 2.525242292829886992e+00 1.565208796956880910e+01
2.277791628343270425e+00 7.993878208526816742e-01 2.459029351310961342e+00 1.798648254592392703e+01
2.233543537323492867e+00 1.648604614096949028e-02 2.554797304063817442e+00 8.657867690762005353e+00
2.500726605470850572e+00 2.505201345006530592e-02 2.447648738285122860e+00 7.754969909356036695e+00
2.282089951081928803e+00 2.023334670729009068e-04 2.505326925461277998e+00 6.743969521642190657e+00
2.419299256413935950e+00 5.171171368681578423e-02 2.444665285731282278e+00 9.720082167486639335e+00
2.227586693806799634e+00 4.003183413358878703e-04 2.509573450120532012e+00 1.696291987525544087e+01
2.155256983141484284e+00 4.779898204666551548e-02 2.485860314610722099e+00 1.644279207280719746e+01
2.369913741652492689e+00 1.589362751604467391e-04 2.419290462863040947e+00 1.798567118258645081e+01
2.749306877116842518e+00 8.873137124368445094e-02 2.421448612135126410e+00 1.052901887454635066e+01
1.958299353579989521e+00 1.053044437406713135e-02 2.542935466633823527e+00 8.172613042686116103e+00
2.346778692203117078e+00 3.926921776344734151e-04 2.461926582699034416e+00 1.449994894791714906e+01
2.142457311819826238e+00 7.765384630028990265e-02 2.531071449704750176e+00 1.115185039601344208e+01
2.095550975701134799e+00 4.084557875983377902e-04 2.513520914192006739e+00 6.633138086831717573e+00
2.083868005544726287e+00 4.639713002376287705e-03 2.558312326904108147e+00 1.679389236802248320e+01
2.053498132966935508e+00 1.071082360544305390e-01 2.552806272575651292e+00 9.083085345839830183e+00
2.494613572985358019e+00 9.544374211255272824e-04 2.433404338687054302e+00 1.503377858866458716e+01
2.185744565814657481e+00 9.534473729528242236e-02 2.520958541865224944e+00 1.063483740984150749e+01
2.322858107847709963e+00 2.405828182290695172e-03 2.418158476128777323e+00 7.897102871407692071e+00
2.017220155812209370e+00 2.650691728354490160e-03 2.516458266703680557e+00 4.166417701167280718e+00
2.199708014158231251e+00 2.357203824028237561e-03 2.564170521791368618e+00 1.941940516942706907e+01
2.524272522918887152e+00 1.213067813418975682e-01 2.392544795403010571e+00 1.293814838036186110e+01
2.272251168453775616e+00 2.044130976636011334e-04 2.442460680876084478e+00 7.438797968678802164e+00
2.083433377655951713e+00 6.923939096206527255e-02 2.490759740421054858e+00 1.317046468050955177e+01
1.860775381908470472e+00 2.187056866712469849e-01 2.470829688470856045e+00 1.689681252597197769e+01
2.176301500729761695e+00 3.853422689092836362e-01 2.427160986418087418e+00 2.634725383300903001e+00
1.961274217453497837e+00 4.629758865974302993e-03 2.545330875022910000e+00 1.993113729258049460e+01
