norm alpha beta
2.958110807610969228e+00 2.635044290778330911e+00 3.699936931887615188e-01
3.371835095643105351e+00 2.627071126229342468e+00 3.309623574641906707e-01
2.646415784692560003e+00 2.658780496544587812e+00 4.062965108346944243e-01
2.995749136006217839e+00 2.653591223127257592e+00 5.376114676498561229e-01
3.148074425168570833e+00 2.588770686725480275e+00 4.143533160959905204e-01
2.820356741060372485e+00 2.480740034617529233e+00 1.840494976999529353e-01
3.084222956532455040e+00 2.767210807304307352e+00 5.538552139022229204e-01
2.994827923689841853e+00 2.652668946222450863e+00 4.260219390747740920e-01
2.784616608662382919e+00 2.611830910705571718e+00 3.773390461220228476e-01
2.629750875638100283e+00 2.652813241384607501e+00 3.703047363715324947e-01
2.275212299230567226e+00 2.498619359991860911e+00 9.424418104963591669e-02
2.771612281044422588e+00 2.633557525010571609e+00 3.972392210199557350e-01
2.558249261828968280e+00 2.530569538716951783e+00 1.864199991762226505e-01
3.482584868141894496e+00 2.527378605345737217e+00 5.225893391403001464e-01
2.606927394500879736e+00 2.696347767361143788e+00 2.975256974819278089e-01
2.989732900447096497e+00 2.498354335880462074e+00 1.985143337007949094e-01
3.163128586151898514e+00 2.631551180906702481e+00 4.587612177518446410e-01
3.104604108019662689e+00 2.428411273164732709e+00 1.959843580793552142e-01
2.844906097847644588e+00 2.604273048885406450e+00 3.349444173769166033e-01
2.805206970372612130e+00 2.640580522196135149e+00 3.905365817464081513e-01
3.291105210109326773e+00 2.633687267284459121e+00 3.013353070625858776e-01
2.621938454910629712e+00 2.586662820421296249e+00 1.899105191584954389e-01
3.533709531734122500e+00 2.645223799502260498e+00 6.246454400871087609e-01
2.769148507588410801e+00 2.566024123791407430e+00 3.065958195568001532e-01
2.366599735418246198e+00 2.589829672467860000e+00 2.076609485859255422e-01
3.146452754534072138e+00 2.715103317197175237e+00 5.433517737990115615e-01
2.843468773570442920e+00 2.611655672321962385e+00 3.482991530236641542e-01
2.917754759814958465e+00 2.486927657592973517e+00 3.256354138154177180e-01
2.490449574624892026e+00 2.655588406176060179e+00 2.644233074392323135e-01
2.664798705493371500e+00 2.449459657152285530e+00 3.259724585760360172e-01
3.045946261211677886e+00 2.703350265967481292e+00 3.731685446718477905e-01
2.674863120159519436e+00 2.640888640224284600e+00 4.647084222326434699e-01
2.963291367782022956e+00 2.551330116123087244e+00 4.815847661467502205e-01
3.140319736942319473e+00 2.538426706523561727e+00 3.611057741692094147e-01
2.893824099349468604e+00 2.657083986556304289e+00 4.189774842968417845e-01
2.981230177328044295e+00 2.500854494762086766e+00 2.795575441664701066e-01
2.924033853917633596e+00 2.648360419649153030e+00 3.901136001844632828e-01
2.453216947131110715e+00 2.681162699909263925e+00 3.126661065890612434e-01
2.607726684177976484e+00 2.679979531147990368e+00 3.676463324743560190e-01
3.169737657280208509e+00 2.662885546417724569e+00 6.058730336650766102e-01
3.555639100230203908e+00 2.554661871185675448e+00 5.793839558337156026e-01
2.782533091128469582e+00 2.474295929501391988e+00 2.948504907776552941e-01
3.048408578970060123e+00 2.484170764613824911e+00 3.942665070478479916e-01
3.140319736942319473e+00 2.538426706523561727e+00 3.611057741692094147e-01
2.777263109081179238e+00 2.547951772048893559e+00 1.531343076655981017e-01
2.493528416925950619e+00 2.707998948115967863e+00 3.014698481036640065e-01
2.999372627067762309e+00 2.570211402432010406e+00 3.343937463550942790e-01
3.609560037411879030e+00 2.614225932759365545e+00 5.135609736458806029e-01
3.634301701371230209e+00 2.517903566718596498e+00 5.437177604165426281e-01
2.214331567509558507e+00 2.827417830939084720e+00 3.095631768454045196e-01
2.316585270670109775e+00 2.502518002869785985e+00 1.290571443895824344e-01
2.566317963558421233e+00 2.638527409886947339e+00 2.025111403178178060e-01
2.901862980071721054e+00 2.501744561512296627e+00 2.532647335192845239e-01
2.541420761744033641e+00 2.639905749069332508e+00 2.931003779593004399e-01
3.506725685519980207e+00 2.677411243592080936e+00 5.296593940841933801e-01
3.832923738000507896e+00 2.593741463013992998e+00 5.460102031436496750e-01
3.471811292517964720e+00 2.610024744826652032e+00 4.334566384294419317e-01
3.562507039698239453e+00 2.584889093182738407e+00 5.325312751944394352e-01
2.990495760815327309e+00 2.435731513566159023e+00 3.165735491957299419e-01
3.707186135624068068e+00 2.572247044520785675e+00 5.484257366412571555e-01
2.937893724261343653e+00 2.673594307484778998e+00 4.462507826119408993e-01
3.096052625871241304e+00 2.471161626677602641e+00 4.061706389280355656e-01
3.097814016897801892e+00 2.541402395624750454e+00 4.448632929015579052e-01
3.444519827778536936e+00 2.602289115047039303e+00 5.165907378645707704e-01
3.182163677871729490e+00 2.676209424322306241e+00 4.471813936765614561e-01
2.913981840480000418e+00 2.549789851967449117e+00 3.040363705112142378e-01
3.077918582301806261e+00 2.628368246173860889e+00 2.581459496977484003e-01
2.758878331716657417e+00 2.627422399629845806e+00 3.107795588033107070e-01
2.875915107880443689e+00 2.717315686411545084e+00 5.090865497170852239e-01
2.878195962730666579e+00 2.492598851530011039e+00 2.450962259555826139e-01
2.864349941255704746e+00 2.553278014905634663e+00 3.324624084658038825e-01
2.911071662059571352e+00 2.613739368679529829e+00 3.390058615047214507e-01
3.148920020130948405e+00 2.674902172411784740e+00 4.809486738002177741e-01
2.804987810567430184e+00 2.698800929130381832e+00 3.632754395137078873e-01
2.400726997404291296e+00 2.641787411734033419e+00 2.643190024655209802e-01
3.104504395745597112e+00 2.416832570125508006e+00 1.545503512159047965e-01
2.558012263083098592e+00 2.664830669165723975e+00 3.310797509828997121e-01
2.366795087723742697e+00 2.659798114769621691e+00 2.028706159929017927e-01
2.945671456955941458e+00 2.647361913468168737e+00 4.661615114767079238e-01
2.280341076093365338e+00 2.697609038353629529e+00 2.839078994490350505e-01
2.985169712729960789e+00 2.577637449417863547e+00 3.452363347185595233e-01
3.600564943111953298e+00 2.552548291952133841e+00 4.567708756239178269e-01
3.407535837314545013e+00 2.560643635943996799e+00 5.211593686516581281e-01
2.843784593043396480e+00 2.673134641980482673e+00 4.390249369404122248e-01
3.628517320320546080e+00 2.694125932796777256e+00 6.100057748922457224e-01
2.932699391758783136e+00 2.587360205088432785e+00 3.466549042615920673e-01
2.277979934130512252e+00 2.641106108167271760e+00 2.936388894297800589e-01
2.823858998491641792e+00 2.629692363500193864e+00 3.164857574780969296e-01
2.694775681645176224e+00 2.519835905425859224e+00 4.254993386555571133e-01
3.594828751789097776e+00 2.361887513593400101e+00 3.832353575414346181e-01
2.572436875433226078e+00 2.692214410400508573e+00 5.319327956004351599e-01
2.735318728825514079e+00 2.625993776770382482e+00 3.490813176100253656e-01
3.146452754534072138e+00 2.715103317197175237e+00 5.433517737990115615e-01
3.059101344360686259e+00 2.577153802715910214e+00 2.610044069493159813e-01
2.594370906767405671e+00 2.611520117226392212e+00 3.276010325485691488e-01
2.837651123092427063e+00 2.570652023572699285e+00 3.722163133041339056e-01
2.557686665701363271e+00 2.566198812024615528e+00 1.222423538284958672e-01
3.224936946477926281e+00 2.625732462506593645e+00 4.159495014914456057e-01
2.937099548262262161e+00 2.686715923197515288e+00 3.774806204008101518e-01
2.930324666970173908e+00 2.499988929499791013e+00 3.166103191967846731e-01
2.444109010485751465e+00 2.574838783323654123e+00 2.792978078980941081e-01
3.175938915285821729e+00 2.524345512973277916e+00 4.518377374509571220e-01
3.052266611754526515e+00 2.543481327447532081e+00 3.351036002734704700e-01
2.507910360370569691e+00 2.549448030656049191e+00 3.356587008499873903e-01
2.624710140445512874e+00 2.534203049724733869e+00 1.865352012403614368e-01
2.727223899950778296e+00 2.691294706963441197e+00 5.230173782525687765e-01
2.887664931917425459e+00 2.756895620726106166e+00 4.396296156434889024e-01
2.624276900825342818e+00 2.447320175122993824e+00 1.615792098947625988e-01
3.163727474936764761e+00 2.540050327113149820e+00 2.783197833063136839e-01
2.463683302190855517e+00 2.623877227145554158e+00 4.027610549889311664e-01
2.408252146176258712e+00 2.580506743976108019e+00 3.203309274356653802e-01
2.614379463405454906e+00 2.669789919044384785e+00 2.965215501472269199e-01
2.758177934430765088e+00 2.530157084762137298e+00 2.467104125727198616e-01
2.676672469285564127e+00 2.586895236022046518e+00 2.403754734362996692e-01
2.813105112211060188e+00 2.642926464822962451e+00 4.084080958959912522e-01
3.393302091596016812e+00 2.576263124075965472e+00 5.613663903026464563e-01
2.310208830359799848e+00 2.610226916189510860e+00 2.545547575443371513e-01
3.025872815143202832e+00 2.647633184557767194e+00 5.428611744025895192e-01
3.283497305359396101e+00 2.587659267213815006e+00 3.883532053185340116e-01
3.114426922216808613e+00 2.715611968939370513e+00 3.702386476312541919e-01
2.982959417116100020e+00 2.556012101611477405e+00 3.191385156238104037e-01
2.804567857072897574e+00 2.650426782995513708e+00 3.171297029719679084e-01
2.408754924444168388e+00 2.728117845288382526e+00 2.699511733663940705e-01
2.687047228740885974e+00 2.562803375859138644e+00 2.815999993682127278e-01
3.135031375274865084e+00 2.572103141458065512e+00 3.471486593160067469e-01
2.818524748053614637e+00 2.603206105668499415e+00 4.297715579366017669e-01
3.054201453280153800e+00 2.736755293055677107e+00 4.345225889177078971e-01
2.835719777917228956e+00 2.714334818693232787e+00 4.093631524196718607e-01
2.641888247489390107e+00 2.680221523170973619e+00 3.434419465266118632e-01
2.588629773539860235e+00 2.729359333982092295e+00 3.520655296483988228e-01
3.480107223807132222e+00 2.689779275640661993e+00 6.162443456003424691e-01
3.099298781654284518e+00 2.546093182703812907e+00 4.523226414294277964e-01
2.742211824993061597e+00 2.431704753915187034e+00 1.190951817564356863e-01
2.934557176624426944e+00 2.618155341960160865e+00 4.825321397545158097e-01
3.277300909489213154e+00 2.644741376715881831e+00 4.976458745903353242e-01
3.049574099162693397e+00 2.528540633132338122e+00 3.485527408658282145e-01
3.917417352371861394e+00 2.353925455172322767e+00 4.703815888896912822e-01
2.846316583932737565e+00 2.530108302674385357e+00 2.762629776028675543e-01
2.881536398258997878e+00 2.805383529649979835e+00 5.503128399096258727e-01
3.150883417535223607e+00 2.442405610781633651e+00 2.402835300391841233e-01
3.221300282979578267e+00 2.676936661407214757e+00 4.908336530646196239e-01
2.944517969624146581e+00 2.625545668006684874e+00 5.189730613442732343e-01
2.597267517776575385e+00 2.569910858509862006e+00 2.413016105702414649e-01
2.811574382505881875e+00 2.641588993545998854e+00 4.033813869564632504e-01
2.609893578679737480e+00 2.620280710358559695e+00 2.877779049938759548e-01
2.954525457411166123e+00 2.691744907682263488e+00 4.043951618008673754e-01
3.063679506258520036e+00 2.520416884356790010e+00 4.293509674718234415e-01
2.573638944558318098e+00 2.592304974401594464e+00 1.769396080205090094e-01
3.751403345996764838e+00 2.336390662872630308e+00 2.704400927823590872e-01
2.664608464890956707e+00 2.612488947702228614e+00 3.967130433378125987e-01
2.628813566983908334e+00 2.521031085330848853e+00 3.035482472892084838e-01
3.331998250247349080e+00 2.652255462362607119e+00 4.564352631228946189e-01
2.676291140432160098e+00 2.751570968026023856e+00 3.689835723877075702e-01
2.679245805742546782e+00 2.723399750157430965e+00 4.680695721174206181e-01
2.709470363019257810e+00 2.560141457019790678e+00 2.888794866972955733e-01
2.616737633401986507e+00 2.595143317095420343e+00 2.461700914753947034e-01
3.365387423006443335e+00 2.607017109575612501e+00 4.790838477099064185e-01
2.846404317953646679e+00 2.642009284707323769e+00 3.555836118180806249e-01
3.609121109594583210e+00 2.688312596181899217e+00 6.117632738156171257e-01
2.648908920047445381e+00 2.708518163493129904e+00 3.836356699917272128e-01
3.095930574294553317e+00 2.553341229990619521e+00 4.910656614595921843e-01
2.745458040083865292e+00 2.491828500833394244e+00 1.020741183325981349e-01
2.975679552802591665e+00 2.504847117358750985e+00 2.277209709369869550e-01
3.444519827778536936e+00 2.602289115047039303e+00 5.165907378645707704e-01
2.327119961279816351e+00 2.700458902315228116e+00 2.548036789389619972e-01
2.975679552802591665e+00 2.504847117358750985e+00 2.277209709369869550e-01
2.327119961279816351e+00 2.700458902315228116e+00 2.548036789389619972e-01
2.873075802975631365e+00 2.578567558817801419e+00 3.197639573342238029e-01
2.738506590731168977e+00 2.684741997941114455e+00 3.881584364461818648e-01
2.912995324371637107e+00 2.643498328853519652e+00 4.455321780798423004e-01
2.968922535167958010e+00 2.597338843657779783e+00 4.516093913919871361e-01
2.875915107880443689e+00 2.717315686411545084e+00 5.090865497170852239e-01
2.555480555083868843e+00 2.644345518200973633e+00 4.919938301958517446e-01
2.922569366532296264e+00 2.611307518541454264e+00 3.239328494427560212e-01
3.646318292944635608e+00 2.652168811337908494e+00 5.347195207331276734e-01
2.699443933471256774e+00 2.809767990133176241e+00 5.143272995355042676e-01
2.734021047945411009e+00 2.557172835748690254e+00 2.645566033056586663e-01
3.148618080158935406e+00 2.462312818973483086e+00 3.030839227306436068e-01
2.739685476487582871e+00 2.526491809456310467e+00 2.361000962764140398e-01
2.810445412488078443e+00 2.694128547181648070e+00 3.085971325668999121e-01
2.950754076215410748e+00 2.595385029192584625e+00 2.950175491052541843e-01
2.383574938568236767e+00 2.633691391885226718e+00 1.891067118345772791e-01
3.058038583178317005e+00 2.598830684051297801e+00 4.093424819617688115e-01
3.181387376027339897e+00 2.598018782662645965e+00 4.388849218925742202e-01
2.970354984392051367e+00 2.607650276138079093e+00 3.163702815111513744e-01
2.594991009270560589e+00 2.633778443883015630e+00 2.928315174344500726e-01
2.553843099903404745e+00 2.637869057352854263e+00 3.374065043612121673e-01
3.440458838215406434e+00 2.619010356445814480e+00 4.699184837236431989e-01
2.628935603394951581e+00 2.551590692603577182e+00 3.397898696702100207e-01
2.912833852051764261e+00 2.645053817557332376e+00 4.110606177532656336e-01
3.418648259995343608e+00 2.641691624988294684e+00 5.353068608138239481e-01
2.400726997404291296e+00 2.641787411734033419e+00 2.643190024655209802e-01
2.675147382445982380e+00 2.602991464773516839e+00 2.922995654943587041e-01
2.976753721075947823e+00 2.722881417820410377e+00 5.909505204928462430e-01
2.714442258842987510e+00 2.737552796203304162e+00 3.494203714543628325e-01
2.583498020856708877e+00 2.583013522005430218e+00 1.940324571420031785e-01
3.107891053166974782e+00 2.582998902694382259e+00 3.372838953980044074e-01
3.228560422701474586e+00 2.590900270315326104e+00 4.582657592489445264e-01
2.987588017603324708e+00 2.587876564857471529e+00 4.362124668045227471e-01
2.552713379842547425e+00 2.725694910570398033e+00 4.120766360883361124e-01
3.600986945061964928e+00 2.599734621233465326e+00 4.621318052540172583e-01
3.107821064446937509e+00 2.598102125775493043e+00 4.545911351201735173e-01
2.933874098644481343e+00 2.467335272177677119e+00 2.626025233155445671e-01
3.005696807105560531e+00 2.491658253060495376e+00 3.950181147884853639e-01
3.070731677401700388e+00 2.610726543746008765e+00 2.341773836576223067e-01
2.518410604802628683e+00 2.561333400599481891e+00 2.425145199183981193e-01
3.047507965219858228e+00 2.557482619018000225e+00 4.092051777242894373e-01
2.800380452143369503e+00 2.679412600475830075e+00 5.188492442137131455e-01
3.260874076895774909e+00 2.601682434853046288e+00 3.700387975001102614e-01
2.714750673462442698e+00 2.564178001228070602e+00 3.247372664567536038e-01
2.843509745351654683e+00 2.604885070143845294e+00 3.260242466381883530e-01
3.008275811259709887e+00 2.579498516182535006e+00 3.372708154388684432e-01
