norm si1 si2 E_break
2.590859474253845995e+00 1.863794858507357155e+00 2.909037267223833823e+00 3.984245370295126486e+04
2.302193871994151486e+00 1.672854023283191438e+00 2.717819893281277821e+00 2.967948486443764705e+04
2.176315916268249051e+00 1.922124173804328873e+00 2.888905076429412411e+00 5.761386000327971851e+04
1.977887881512311763e+00 1.484711998181106329e+00 2.970517791685745923e+00 3.081922435037213290e+04
2.345786763521598761e+00 1.450078875914543319e+00 2.717399396291296121e+00 1.977684553955236697e+04
2.407607375432674779e+00 2.178169789582883986e+00 2.940051491998374011e+00 5.766353066267176473e+04
1.689349272224172527e+00 2.030492919517686179e+00 3.076432754735312969e+00 3.781545529866904690e+04
3.063554334023089964e+00 1.851746523591489391e+00 3.077806622182690965e+00 5.110138790380253340e+04
2.784171332509900232e+00 1.993849790471168948e+00 2.806789489978675611e+00 4.416956772444474336e+04
2.432598629253726052e+00 2.073658875986768013e+00 3.061096389948205321e+00 4.850006569396900886e+04
2.544057264261046836e+00 1.760246141168268386e+00 2.768121820726577198e+00 3.628638090256614669e+04
2.346891001816171496e+00 1.223802258628467587e+00 2.708269024985634488e+00 2.019022991638795793e+04
1.850134319926134419e+00 1.492841971175630889e+00 3.037476561781416784e+00 2.830511486029570005e+04
2.231536403271638935e+00 1.725212489810892702e+00 2.874117125749609869e+00 2.997073777312492166e+04
2.081936316855248936e+00 1.232540930049671024e+00 2.987635345560786249e+00 3.110516372676653555e+04
2.440370049989803558e+00 2.102872316506330108e+00 2.706215993902321149e+00 3.898332053886805807e+04
2.609455824663461154e+00 1.975536906108785740e+00 3.353279985316398371e+00 6.098884961518314958e+04
2.364371257400331938e+00 2.076178467154660368e+00 2.794284209097428473e+00 4.157227818351642054e+04
2.795749937137600671e+00 2.133551606577231752e+00 3.189097320942705593e+00 6.177774871074978000e+04
2.438289367902308324e+00 1.894066592653156800e+00 2.953503420133391177e+00 4.050755487737173826e+04
2.334408665388567172e+00 1.482335793286421621e+00 2.882481222846659641e+00 3.444826890778795496e+04
2.349368122545065773e+00 1.191745602053750464e+00 2.722232325006709974e+00 1.919853723218911546e+04
2.548600868775359185e+00 2.013607130863837913e+00 3.124212113598357377e+00 6.451980014219010627e+04
2.284127446032848674e+00 1.828364024499706808e+00 2.946713865630109286e+00 3.808353318570982083e+04
2.319900087388876209e+00 2.149076958298003603e+00 2.783299118198369282e+00 3.567169320777952089e+04
1.745076904621324587e+00 1.743485110651651349e+00 3.074989338643575820e+00 3.007621130657212416e+04
2.871841911605158337e+00 1.973550335726836691e+00 2.864825140003793180e+00 5.924410075273403345e+04
2.674380189998312396e+00 1.898101472307736071e+00 2.884898659775007701e+00 4.979863180445122271e+04
2.523369567149141179e+00 1.922420220867938179e+00 2.902630222910805191e+00 4.283228555572401820e+04
2.505794477492022221e+00 1.444111241969964210e+00 2.791161309735716856e+00 3.199551912830382207e+04
2.305969929211055369e+00 1.113867905806745329e+00 2.980765935584551052e+00 3.799143739619069675e+04
1.929156129465071201e+00 1.365745601652032626e+00 2.814175681962234776e+00 3.139851695211266997e+04
2.181726671779562032e+00 2.098550324355736407e+00 2.648798074309108408e+00 3.453370704345468403e+04
2.312898171753908994e+00 1.419348091594603956e+00 2.699895340717860748e+00 2.638070269467843173e+04
2.359480377560019271e+00 1.314941608421996921e+00 2.768772509622331235e+00 2.528174287367287616e+04
2.096420957184613076e+00 1.676509305437819286e+00 2.947262855283975469e+00 3.299049602196802880e+04
2.197090842334812777e+00 1.509385409645712217e+00 2.706820600869028759e+00 2.134475728289550170e+04
2.324975701778385861e+00 1.438520623323706893e+00 3.092852348152083763e+00 3.971455423981208151e+04
2.133574604812241038e+00 1.716135424005572840e+00 3.343393897395209979e+00 4.223620213774263539e+04
2.075646092859768199e+00 1.300933315209514829e+00 3.106072520310549034e+00 3.226681976751349794e+04
2.099800600551684937e+00 1.519824931192790718e+00 2.989602885015807843e+00 3.220387139469710382e+04
1.996478644985628881e+00 1.199653149691929377e+00 3.041288167889041993e+00 3.405325490332476329e+04
2.015542794642016133e+00 1.375651041543414665e+00 2.940143765429239942e+00 2.349969532229337710e+04
2.445300680354984380e+00 1.425797008628461482e+00 2.801454150097090867e+00 3.253432723625156359e+04
2.138799091987102496e+00 2.055158986533077048e+00 2.817511063292676532e+00 5.187511277275283646e+04
2.626370887443384206e+00 1.644210118661823650e+00 3.045750080780982749e+00 4.460962730989996635e+04
2.502789242627243116e+00 1.384582670980083474e+00 2.742876002903233079e+00 2.973629740445432253e+04
2.409550020070244436e+00 1.815603218039425037e+00 2.951557418062546567e+00 3.892283019922049425e+04
2.288923935621030470e+00 1.779673970932359461e+00 2.968789094338624146e+00 4.367614341187167156e+04
2.813309995802104169e+00 1.338440134085562949e+00 2.610417387817697055e+00 3.181484547838705112e+04
2.138571305128425859e+00 1.601737436802154413e+00 2.938778023359586378e+00 3.414031122367203352e+04
2.416334943589831585e+00 1.954083267083188247e+00 2.884440662847219006e+00 4.487030101245548576e+04
2.348710765557570745e+00 1.146600255115958644e+00 2.662489265709046204e+00 2.364510028457996668e+04
2.446398027584450130e+00 1.971157466231695299e+00 3.149535492642962176e+00 5.311587514793529408e+04
2.216561629274744760e+00 1.367003428534919962e+00 2.847468108054455715e+00 2.369490764219380071e+04
2.698657302235611066e+00 1.405690032503816411e+00 3.073118081210431729e+00 4.293451556980474561e+04
2.730115053982228979e+00 1.894430831813402216e+00 2.728755318873608449e+00 2.656808122331767299e+04
2.584132408117609359e+00 1.631090990942580810e+00 3.319137497092961020e+00 4.819768388060270081e+04
2.221768601444244151e+00 1.574741109183554810e+00 2.923921983308834349e+00 3.190954118700882100e+04
1.944322890332125020e+00 2.026325763261969115e+00 3.224163116124310946e+00 4.291902058768091956e+04
1.948652988200900715e+00 1.455106750176282659e+00 2.905499050328290256e+00 2.735440684049828997e+04
2.460270481594390102e+00 1.433482670126270619e+00 2.759322824517100869e+00 2.915563412570007495e+04
2.583953609491444148e+00 1.549383180545645722e+00 2.914699322723572461e+00 3.486303193829244992e+04
2.159289684368860485e+00 1.355744697295449219e+00 2.655540575236234879e+00 2.458626524464792237e+04
2.367933877888449778e+00 1.873959861726920417e+00 2.751396753744620671e+00 2.555656141273037792e+04
2.759821606896305735e+00 1.694931369409509392e+00 3.005723974025702461e+00 4.460811035639916372e+04
2.366697042879630786e+00 1.469119002336926050e+00 2.780801487006730799e+00 2.589878435535074459e+04
2.199321131645859406e+00 1.648403805747375550e+00 2.963241385804061157e+00 3.155021444359340239e+04
2.621406305228955347e+00 1.532669698706152328e+00 2.850187711914301758e+00 3.067549202341676209e+04
2.109564433522066018e+00 1.735027942313937643e+00 2.804842382145926738e+00 3.394776610184331366e+04
2.267053995338330186e+00 1.066965906033413347e+00 2.885433835765994104e+00 2.548159941153610271e+04
2.262031930347664144e+00 1.324092977571810881e+00 2.804973240597465001e+00 2.382857619841882479e+04
2.509678226607134022e+00 1.942199697996990437e+00 3.111595579857167948e+00 5.464461370060062472e+04
2.513364967649921233e+00 1.236825678898429981e+00 2.854994028753965907e+00 2.470398370823530422e+04
2.292857471929881541e+00 2.154732967350520667e+00 2.934838273591837243e+00 5.131905755737676373e+04
2.377595800113488256e+00 1.432123662375454964e+00 2.773834054551775452e+00 3.115728661758474846e+04
2.802133379338956676e+00 1.989400626735640998e+00 3.169669710251051598e+00 6.056272665052180673e+04
2.601887143246292222e+00 1.670324811339208182e+00 2.794090351809076722e+00 4.505148197071140021e+04
2.195966158204491592e+00 1.964124473876950328e+00 3.209296677774143181e+00 4.983017737873281294e+04
2.185449051231938888e+00 1.711219262041497657e+00 2.592572232767590190e+00 2.173502112362349362e+04
2.456017675597930161e+00 1.253141115829207841e+00 2.581811845321637655e+00 2.031557391330079190e+04
2.797525982501586128e+00 1.066126583223768520e+00 2.872319611069028333e+00 2.839865174995223788e+04
2.492169604284654838e+00 1.277079795118780670e+00 2.651993740205257133e+00 2.310146887851940846e+04
2.906738584715356399e+00 1.708494521118071541e+00 2.747868165617568970e+00 3.848100079703761730e+04
2.190935891441944339e+00 1.751942359629685253e+00 2.860094476669806873e+00 2.749709748677135940e+04
2.668230000749713948e+00 2.053437903078453530e+00 3.010380771764903596e+00 5.004061805071818526e+04
2.544376552797823710e+00 1.603323985957341158e+00 2.792538166586939319e+00 3.437433422403644363e+04
2.447701824729335840e+00 1.650546768368529760e+00 2.804432517726772822e+00 3.336596593902864697e+04
2.419406578206916958e+00 1.642418775309062218e+00 2.830996936453268553e+00 2.964909067725645218e+04
2.175143093624198887e+00 1.381224371046749999e+00 2.721329552619503378e+00 1.917087002894012403e+04
2.438557457612441581e+00 1.919191776603583088e+00 2.791378253094552786e+00 4.578688556512712967e+04
2.192344962854897883e+00 1.202086145193044020e+00 3.012010310628784993e+00 3.140735731273630518e+04
2.158064671884166064e+00 2.008954796399900822e+00 2.800300374812940696e+00 3.942605875440347882e+04
2.368968930998381239e+00 1.839039057532485533e+00 2.834009822143706003e+00 3.368326950920678792e+04
2.437991067549174051e+00 1.452570491732959379e+00 3.084532839485466305e+00 4.075757789197413513e+04
2.025967933396085385e+00 2.246806768298181378e+00 2.624665243351478328e+00 3.442764039748445066e+04
2.081077262234801051e+00 1.590973329824527438e+00 3.421631711841738976e+00 3.976657515116763534e+04
2.024803703745612360e+00 1.069835214799125911e+00 2.767507666222956964e+00 2.436238567474779120e+04
2.678627131262035999e+00 1.785787691347005657e+00 2.593274615094651736e+00 3.002171688385523521e+04
2.627529325540088223e+00 2.000623979523572515e+00 2.747459815638687353e+00 4.774363571195436089e+04
2.513011288169870294e+00 1.590622616694589597e+00 2.955178718882232936e+00 3.569662238941807300e+04
2.464579024347751002e+00 1.177537297728070920e+00 3.113987674957972906e+00 3.954155682558092667e+04
3.135878058205165964e+00 2.360172916133771004e+00 2.979122690903081683e+00 9.938475386955213617e+04
2.361689967761396947e+00 1.906289354144977910e+00 2.815373447755928460e+00 4.546186427239600744e+04
2.099800600551684937e+00 1.519824931192790718e+00 2.989602885015807843e+00 3.220387139469710382e+04
2.366334441831263291e+00 1.031260943173755162e+00 2.737308958512525425e+00 2.243290980372832564e+04
2.456102768164011518e+00 1.999887170616703624e+00 2.886286836375982823e+00 3.967799129721282952e+04
2.595681767984520771e+00 2.037550735279640701e+00 2.915926317252979239e+00 5.941338333435511595e+04
1.871612053543717735e+00 1.298343623567282501e+00 2.860922288975279226e+00 2.033095051266262453e+04
2.491282210813106079e+00 1.288689740110439352e+00 2.817561116026711332e+00 2.359268184661870691e+04
1.986612587048652623e+00 1.940667475924094720e+00 2.722069145159591308e+00 2.338907708342012847e+04
2.403221374191101045e+00 1.916116807982566117e+00 2.849430378385026774e+00 4.497018602627119981e+04
2.857620665986885911e+00 1.088435757180952645e+00 2.735494882013782547e+00 2.706284002326984773e+04
2.456302370343089514e+00 1.098816016964826892e+00 2.618599173487320186e+00 2.226771311550838436e+04
2.246124685008674238e+00 2.077177064557052866e+00 3.045344556037224315e+00 4.801677379294326965e+04
2.014030792002675874e+00 1.839567046835638653e+00 2.972982046514236476e+00 2.948959192697217077e+04
1.877239866359938780e+00 2.254963335275166791e+00 2.830251947198371809e+00 3.674238166600855766e+04
2.752929746928634902e+00 1.798066052001490611e+00 2.817561781767757623e+00 3.488989780943755613e+04
2.377749798692620598e+00 1.970645020842254347e+00 2.772993691009045580e+00 3.114923175518289281e+04
2.199120420589863123e+00 1.782299080516993373e+00 3.033790324637398061e+00 4.437413086007761012e+04
2.328616849438995384e+00 1.821987586992289021e+00 2.863233571254088616e+00 3.616328385778101801e+04
2.531664039361579022e+00 1.494964325631491286e+00 2.744005669807465519e+00 2.860462335195658670e+04
2.177084174391071159e+00 1.942739147567617231e+00 2.833289725802660364e+00 4.080013089041780040e+04
2.304757240129015727e+00 1.498143165082264305e+00 2.858796407235375092e+00 3.334227955980985280e+04
1.998148852703763412e+00 1.996279038377291482e+00 2.807786297618408256e+00 3.175185755233276723e+04
2.089925559275157774e+00 1.961148053384844214e+00 3.295950651611537552e+00 4.900768528628704371e+04
2.080074137628968867e+00 1.584242596707076123e+00 2.818610971214320138e+00 2.481177565160120139e+04
2.280884037038297674e+00 1.919931210934696431e+00 2.602567334716477276e+00 3.265361839334855176e+04
2.167632043084839033e+00 1.570895938800646263e+00 2.933189135923801594e+00 4.190962000411758345e+04
2.241605598804453425e+00 1.648717350978576857e+00 2.901500323670964221e+00 3.040985896965663414e+04
2.311146404522169462e+00 1.666106755018695651e+00 2.929253360280282159e+00 3.982234586689319258e+04
2.307978161611770496e+00 1.608173319818767100e+00 2.885639572531127239e+00 3.266336517257681771e+04
3.786223712015576393e+00 2.055443765790587740e+00 3.205357622933322048e+00 9.272575179477973143e+04
1.936721256323177931e+00 1.915454444274910184e+00 3.031416770685494200e+00 3.544703113002054306e+04
1.927626293701965476e+00 1.602583283549031457e+00 2.931468275366357013e+00 2.763712856057485988e+04
2.610881776135263177e+00 1.757978180307326665e+00 2.720470276836692403e+00 2.970830643094643528e+04
2.192219015105142166e+00 1.237561924791753531e+00 2.851555718160333264e+00 3.303875105176836951e+04
2.274750500363929895e+00 1.453727165683256661e+00 2.854752924085432575e+00 3.422540743526195729e+04
2.595582347519233668e+00 1.491491085797560068e+00 2.621146009247770081e+00 2.174233444829551445e+04
2.119660460508183686e+00 1.107754893744443470e+00 2.687235478231913000e+00 1.909276525100752406e+04
2.786141438015923288e+00 1.434030951436689350e+00 2.837530094703746286e+00 3.968623053314842400e+04
2.394707025852168769e+00 1.788052451167056800e+00 2.736732804701961008e+00 3.642124835032432748e+04
2.376571937972454585e+00 2.185124708496654300e+00 2.929711754150845948e+00 5.883165478214939503e+04
2.692097816039388025e+00 1.060109641801904035e+00 2.778673991996782888e+00 2.296692757302179598e+04
2.280884037038297674e+00 1.919931210934696431e+00 2.602567334716477276e+00 3.265361839334855176e+04
2.169735822935422220e+00 1.051740950247680884e+00 2.955717523590703166e+00 2.514451302589266197e+04
2.586392583158558800e+00 1.891268057263364888e+00 2.652534897629653887e+00 3.666897870890011836e+04
2.146629855746831961e+00 1.572773379828433571e+00 2.771221141349736961e+00 2.788126300304777760e+04
2.511082063566698608e+00 2.076566657061311716e+00 2.801311211601267281e+00 3.424126242890827416e+04
2.485630726759596065e+00 2.337658041376348805e+00 2.837837956827515384e+00 8.971883391925416072e+04
3.231183386093703369e+00 2.010493315774024126e+00 3.272280667325487613e+00 8.071884420913778013e+04
2.272004257961998341e+00 1.537486892333322253e+00 2.707378167031866845e+00 2.205697202276204916e+04
2.351507013226077802e+00 1.492484100395681912e+00 2.896220479669368686e+00 4.312924450937553775e+04
2.098743863957749589e+00 1.113466089908208945e+00 2.796209763839782703e+00 2.693000920668620165e+04
2.305969929211055369e+00 1.113867905806745329e+00 2.980765935584551052e+00 3.799143739619069675e+04
1.825458375103276465e+00 1.330092794600367556e+00 3.063269124419009337e+00 3.311247788194248278e+04
2.216561629274744760e+00 1.367003428534919962e+00 2.847468108054455715e+00 2.369490764219380071e+04
2.263394083595833273e+00 2.095538002267652189e+00 2.638142258716122068e+00 3.420143680505146767e+04
2.562867680702349826e+00 2.202734916017044853e+00 2.649545013385687042e+00 5.388016729661863064e+04
2.515864866173230574e+00 1.806329504447620193e+00 2.827139977225793022e+00 4.070583489404075226e+04
2.421872697907777816e+00 2.198289530309498030e+00 2.808239185338918809e+00 4.608261643940458453e+04
2.009543934401169629e+00 1.377887754756689231e+00 2.762963111427330531e+00 2.573680432901116728e+04
2.388304157808296857e+00 1.113277852419861658e+00 2.767199658824933906e+00 2.437908036346418885e+04
1.945719100676722491e+00 1.287966190436446556e+00 2.879049087682365560e+00 2.658262331066064507e+04
2.286094665629860856e+00 2.219457641441711093e+00 2.778733950286818466e+00 6.144340644849980890e+04
2.197090842334812777e+00 1.509385409645712217e+00 2.706820600869028759e+00 2.134475728289550170e+04
2.573749510987969558e+00 1.823285634790696497e+00 2.754363334787519157e+00 2.641690904145123568e+04
2.370144640853295570e+00 1.606481566650758808e+00 2.952764212695224266e+00 3.320722132380797120e+04
2.119460318895692641e+00 1.704032304208403126e+00 2.573273070431870035e+00 8.695313565012131221e+03
2.173599712430279940e+00 1.869762750451545941e+00 2.633885580548428695e+00 2.863609894729935331e+04
2.494748242117535764e+00 1.982449487508395558e+00 2.861154534977616848e+00 4.260917538728374348e+04
2.439743530633710300e+00 1.887589357771973120e+00 3.025285612241899624e+00 5.562358176995333633e+04
2.925064680083276691e+00 1.611892241603186005e+00 2.924619100948889994e+00 4.659953794327624200e+04
2.328145596519213711e+00 1.674968383683612227e+00 2.739887926893353587e+00 2.984361211382894544e+04
1.983974105356457462e+00 1.312440475722605582e+00 2.925325262194728548e+00 2.536197036302360357e+04
2.302735853634091612e+00 1.571261355004193838e+00 2.832758141638626270e+00 3.441234913158814743e+04
2.083198918538395450e+00 1.937176593133680846e+00 2.944936229476016187e+00 3.414364194696945196e+04
2.261159674133234709e+00 1.305868323510431139e+00 2.925776310459800023e+00 3.199359776519207662e+04
2.138005079804842001e+00 1.222829481408229224e+00 2.972792254200738338e+00 3.029796881102866610e+04
2.176741246155526444e+00 2.191937928501084709e+00 2.849406660899085342e+00 4.785180363637836854e+04
2.041010924443299679e+00 2.159312542095117138e+00 2.774795055903429564e+00 4.396113512642693968e+04
2.497200890801084316e+00 1.669338489586091878e+00 2.924073894750749858e+00 3.413331178033717151e+04
2.015975973370283558e+00 1.582750961333236006e+00 2.871711101847997050e+00 2.837029350484704628e+04
2.584249818265256238e+00 1.280797744790300730e+00 2.765589404097223980e+00 2.537371177968792472e+04
2.254141085816218304e+00 1.000995370191848366e+00 2.871982509467742251e+00 2.933221829266225541e+04
2.417923914664013907e+00 1.268893159447765706e+00 2.827883364110906239e+00 3.066790494887666500e+04
2.319724436095647491e+00 1.003378947718649439e+00 2.628348374724720493e+00 2.499764358336028818e+04
2.995262144518338054e+00 1.402912919806416081e+00 3.018425594333343120e+00 4.603764461837897397e+04
2.684117521771421266e+00 1.137884907630789533e+00 2.764367352861851312e+00 2.597829175672130441e+04
2.235501703616059821e+00 1.355084804658561737e+00 2.728152521897973415e+00 2.610534435428823417e+04
2.899741291901934304e+00 1.199133730956063237e+00 2.789551836960133091e+00 3.348669075850307127e+04
2.486740205851047048e+00 1.663793601335753047e+00 2.737644165241502670e+00 3.194613449540197325e+04
2.535853107326702105e+00 1.967664160019577224e+00 2.821622360967530163e+00 4.092484593377474084e+04
2.401865554302975880e+00 1.840181524565154270e+00 3.268193507914480378e+00 4.863676228546426864e+04
2.643158102886685068e+00 1.274769658454203203e+00 2.911534045713155550e+00 3.280978444519879122e+04
2.066662677909135937e+00 2.275272940401793509e+00 2.672004774699792140e+00 2.965841937378447619e+04
2.217926380814646770e+00 1.719477998917846140e+00 2.985126712102959434e+00 3.663619625592597731e+04
2.504873544030576937e+00 1.858501632197572473e+00 2.659993560235850651e+00 3.703788281416039536e+04
2.438878665553743996e+00 1.990737077955760714e+00 3.009345780312117746e+00 5.697517843861548317e+04
2.428790375024919790e+00 2.106574183686037216e+00 2.710441469743532394e+00 4.362041639994892466e+04
4.261743007696044749e+00 2.114657656911106631e+00 3.312043496613271465e+00 1.214766743106363137e+05
2.069919050937766070e+00 1.214127516771614568e+00 2.956531973108587064e+00 2.547672112961992025e+04
2.081936316855248936e+00 1.232540930049671024e+00 2.987635345560786249e+00 3.110516372676653555e+04
2.492169604284654838e+00 1.277079795118780670e+00 2.651993740205257133e+00 2.310146887851940846e+04
2.840447900563860539e+00 1.778370142932256925e+00 2.827538568919769624e+00 4.428792930387747037e+04
2.185124086196619242e+00 1.564054630455266937e+00 2.714897709409719084e+00 2.280911577319700154e+04
2.539454790010235552e+00 1.256100803795408449e+00 2.782333999368139743e+00 3.131973233991484449e+04
2.576274413261746776e+00 1.467813795824931322e+00 2.787973469651952474e+00 2.911608844596595372e+04
2.391891375195885683e+00 1.409801082249299231e+00 2.897420359848930982e+00 3.462312869166964083e+04
2.739262228822201717e+00 1.936276458979840021e+00 2.916720491884208233e+00 4.792580808244179207e+04
2.537122258242050066e+00 2.040368388225251461e+00 3.162196604485068008e+00 5.159630951801790070e+04
2.488037857187237911e+00 1.767401074153619689e+00 2.681933398710548033e+00 2.495598520916120833e+04
3.004075898679741563e+00 2.002414184565022293e+00 3.237961813288515067e+00 6.863926415834503132e+04
1.907659349122316828e+00 1.140942083996338008e+00 2.835549078778654142e+00 1.894748272703031398e+04
2.769441058992133886e+00 2.039823498507111310e+00 2.932204563919481366e+00 5.287536341777817142e+04
2.129060373221649538e+00 1.679360002044227862e+00 2.915607473413485806e+00 3.989945089925625507e+04
2.029082115709319289e+00 1.806529815822779828e+00 2.903087925099502087e+00 3.546774261294394091e+04
2.066803089887547795e+00 1.272240926690298313e+00 2.894493227645167366e+00 3.008846220973604068e+04
3.041099318332679324e+00 2.266869012557005458e+00 2.953146336724179033e+00 7.948066139466788445e+04
2.389853849719100420e+00 1.999685610635139499e+00 2.918170759159822492e+00 3.534408179170551011e+04
2.333723908444242046e+00 1.287216162079924953e+00 2.899105958651528869e+00 3.110298100813999554e+04
1.962925408161920959e+00 1.253194320869911227e+00 2.873629824061204818e+00 2.854482955634050813e+04
2.101229263601042341e+00 1.599565696264930503e+00 2.958609613820503359e+00 3.413014243986613292e+04
2.762392740477120689e+00 1.805445989820160024e+00 2.958008584756838921e+00 4.800433874544204446e+04
2.301688454789426075e+00 1.341957650493200704e+00 3.116436291210203713e+00 3.351768333997802984e+04
2.459905199805056064e+00 1.717083830417966084e+00 2.920134304242310463e+00 4.511707829152284830e+04
2.287130530885411961e+00 1.994497732255187117e+00 2.931608468121324584e+00 4.045172522029712127e+04
2.506024665409608776e+00 1.609320333957592775e+00 2.887937283117707032e+00 3.469837201375213044e+04
2.269039797550054249e+00 1.029008031352968811e+00 2.769437131764898918e+00 2.287102486015456816e+04
2.721472842894918198e+00 1.419822053502049375e+00 3.021903962540752442e+00 3.535068560304253333e+04
2.441538134293419038e+00 1.574269466725390920e+00 3.101735051747503746e+00 3.985707096112792351e+04
2.518475891138876044e+00 1.946922120637553100e+00 3.009384775056063166e+00 4.663675555128109409e+04
2.206578874398736456e+00 1.104355733518491700e+00 2.859239992853183310e+00 2.568413011657285097e+04
2.458608150428615691e+00 1.807262761659285788e+00 2.967580229272165582e+00 4.541412608920067578e+04
2.322557745906819626e+00 1.500868962115655680e+00 2.879493391158066018e+00 3.334231869353799993e+04
2.873867951980278335e+00 1.940448812536173406e+00 2.827741369580206054e+00 4.712703300180087535e+04
2.074243451495164425e+00 2.198602053698572867e+00 2.748786910608323808e+00 3.351895583034472656e+04
2.486365033375336875e+00 1.686995620719671241e+00 2.657546914408662975e+00 2.432464432901292457e+04
2.384620232825815922e+00 1.758681912683647930e+00 2.851435827405335299e+00 2.973505995262491706e+04
2.399655357307964643e+00 1.448229930306941249e+00 2.807399044445361369e+00 2.882963958111825923e+04
2.497316113430876339e+00 1.872472776366146174e+00 2.907048867378775547e+00 4.592986408318969188e+04
2.464874979342396077e+00 1.794684734043406005e+00 2.579863206525621955e+00 2.452814418026688872e+04
2.466240051926702925e+00 1.907267693003296349e+00 2.891324440028249398e+00 3.878311227293828415e+04
2.268811592207303995e+00 1.361435451190417645e+00 2.812101188006890240e+00 2.990655277445149113e+04
2.949861949253713700e+00 1.264859539626219220e+00 3.187325015650266380e+00 4.547856605627844692e+04
2.692012547264077682e+00 1.434103990332736611e+00 2.991237710397327110e+00 3.526188152255349996e+04
2.613235190696189036e+00 1.488435194886812862e+00 2.823655950119947633e+00 3.578266186036372528e+04
2.728971163519902987e+00 1.658584863132092746e+00 2.918515527530735731e+00 4.608510440538977855e+04
2.120102475140625220e+00 1.196177364246814090e+00 2.816317745233989811e+00 3.002227926552862846e+04
2.643694136209143508e+00 1.741921726970739215e+00 2.926372814831338154e+00 5.041105571604326542e+04
2.351507013226077802e+00 1.492484100395681912e+00 2.896220479669368686e+00 4.312924450937553775e+04
2.767806105345018697e+00 1.732960468413371258e+00 2.749502914606818393e+00 3.489473620600877621e+04
2.220195221237548644e+00 1.165291796180850215e+00 2.740904486312507160e+00 2.327028454904956379e+04
2.685919846474985384e+00 1.426908930439031442e+00 2.702104490407107207e+00 2.934736241398002676e+04
2.329466516694772782e+00 2.179673150716910257e+00 2.748803124455393210e+00 4.899276709378988744e+04
3.177713641400529365e+00 1.733900284797703195e+00 2.902368566076993339e+00 4.101685001756996644e+04
1.971019860537022161e+00 1.666679500506833111e+00 2.981001896344068314e+00 2.897217326228561069e+04
2.240548923058440334e+00 1.940673275229347627e+00 2.855378772099085971e+00 3.781162724583974341e+04
2.511082063566698608e+00 2.076566657061311716e+00 2.801311211601267281e+00 3.424126242890827416e+04
2.120928472320069869e+00 2.024422873997355765e+00 2.645418085323138602e+00 2.768321888921446225e+04
2.100559668644772060e+00 1.720804354924287960e+00 2.928453652774359206e+00 3.533368054886222671e+04
2.196649766167514617e+00 2.214960340220300861e+00 2.716644920225058435e+00 3.447221594849763642e+04
2.145108747987859221e+00 1.252351906902816614e+00 2.756268366158780125e+00 3.024705359544765088e+04
1.947647875417407359e+00 1.755120623911893940e+00 2.731999985887222593e+00 2.915766033975241226e+04
2.325152851753826688e+00 2.327057664849518925e+00 2.642982837450619904e+00 4.298100735073724354e+04
2.953805662552742906e+00 1.602624544637398785e+00 2.909241422625295836e+00 4.165354260242312739e+04
2.370224541255737893e+00 2.095290306138088976e+00 2.716421057665288519e+00 2.802554504984246159e+04
2.238923468064667244e+00 1.312564131582981686e+00 2.813013930856365086e+00 3.246044149237768943e+04
2.291234613707424206e+00 1.475604481728732376e+00 2.809581738755415170e+00 2.863868546194106239e+04
2.490319779644582621e+00 1.434933434834955168e+00 2.841825795978292213e+00 3.447275752401031787e+04
2.009049610519017204e+00 1.769341457134156803e+00 2.841455745136093558e+00 3.377869593223492120e+04
2.417923914664013907e+00 1.268893159447765706e+00 2.827883364110906239e+00 3.066790494887666500e+04
2.539131201374342339e+00 2.013304161938694214e+00 2.931012116937274037e+00 4.936792338795237447e+04
2.725022898383932191e+00 2.057966501697070072e+00 3.088416766381482326e+00 4.886276883171692316e+04
2.176647792953938509e+00 1.269326043697994510e+00 2.697376086255625083e+00 1.830448565910708930e+04
2.606501091517650970e+00 1.609045265520310242e+00 2.868123507390920590e+00 3.732394398448074207e+04
2.438557457612441581e+00 1.919191776603583088e+00 2.791378253094552786e+00 4.578688556512712967e+04
2.345838427692139572e+00 1.708899118413178098e+00 3.207982418052696350e+00 4.244459480497322511e+04
2.503962657940329795e+00 2.078332956240931839e+00 3.144141564549757462e+00 5.086107062795215461e+04
2.427372699135708523e+00 1.679304352994728244e+00 2.827112896200775438e+00 3.394586652767551277e+04
2.497309117178080573e+00 1.614062462187464186e+00 2.849298994761396031e+00 3.482748880857793120e+04
2.509678226607134022e+00 1.942199697996990437e+00 3.111595579857167948e+00 5.464461370060062472e+04
2.201542160209441601e+00 2.097317018490746143e+00 2.828099444431471099e+00 3.759491872202279046e+04
2.135892873193467434e+00 1.116718359298572327e+00 2.840124654312048857e+00 2.340906429413193473e+04
2.614086147826774287e+00 1.816789479323353884e+00 2.750723135983228040e+00 3.789276202537526842e+04
2.589771319563979990e+00 1.254988340087019649e+00 2.668931305495398476e+00 2.577357709616354623e+04
2.009049610519017204e+00 1.769341457134156803e+00 2.841455745136093558e+00 3.377869593223492120e+04
2.589877466278280416e+00 1.577447703966071924e+00 2.911856781901303481e+00 3.553809260548693419e+04
2.258485105475090293e+00 1.681238274314845516e+00 3.015905166076973121e+00 3.645683432686703600e+04
2.390898000673208124e+00 1.221771706457901674e+00 2.828220880366646206e+00 3.241792331398201713e+04
2.229217127103414686e+00 1.460961401526137848e+00 2.874760753220335641e+00 3.072110187399561983e+04
