weight logl norm si1 si2 E_break
1.137259989874310574e-75 -1.780614712935652051e+02 8.401923250388392717e+00 1.714809134905959320e+00 2.274182187801555788e+00 8.066368811176996132e+03
1.974550533176209265e-75 -1.775072523509176676e+02 2.456102469207049888e-01 1.213346807633721935e+00 3.129499550361118487e+00 3.772670953957301681e+05
2.947846996315192322e-75 -1.771040180730949771e+02 4.068305627828308069e+00 1.286920904585471037e+00 2.323977379738316529e+00 4.583273392352198134e+05
1.117268917213065800e-74 -1.757691208116073938e+02 3.358763195118055211e+00 1.904452546590263751e+00 2.875068059479623628e+00 1.469478188061118317e+03
1.546835473927568502e-74 -1.754412968379982374e+02 3.388806884192582913e+00 1.187504139986854224e+00 3.101501712241918618e+00 6.962579051720986608e+05
5.160548645530075940e-74 -1.742339651517439449e+02 7.857943263864634709e+00 1.258355077582150372e+00 2.284287187970699406e+00 1.847947364383906825e+05
5.386792936517863400e-74 -1.741885578469028815e+02 2.704099358685656540e-01 2.227716031196498747e+00 2.624854195149137759e+00 1.026722104737995687e+05
5.529354122784923451e-74 -1.741599370386815053e+02 2.478217087837830679e-01 1.574989374492322458e+00 2.222914890724934978e+00 3.950929665029821335e+05
1.434067995297245417e-73 -1.732044078016656101e+02 2.810507364588635149e+00 1.019036697050816453e+00 2.921562469414634045e+00 3.610009067377652973e+05
1.519680170590814370e-73 -1.731439230606111437e+02 4.321992841939437113e+00 1.300698271277003437e+00 2.312263755621205785e+00 3.720944632493921672e+05
